case_id,family,claim,expected_authorized,v2_authorized,expected_deficits,v2_exact_deficits,priority_exact_deficits,asp_checked,asp_exact,raw_status_all_passed_ignoring_schema,equal_weight_75_percent_ignoring_schema,prediction_shortcut_ignoring_schema
independent_study_replication__mixed__context_of_use__failed__data_quality__requires_review,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__unknown__data_quality__failed,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__unknown__data_quality__unknown,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,True,True,True,False,False,False
independent_study_replication__mixed__context_of_use__unknown__data_quality__not_applicable,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__unknown__data_quality__requires_review,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__not_applicable__data_quality__failed,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__not_applicable__data_quality__unknown,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__not_applicable__data_quality__not_applicable,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,True,True,True,False,False,False
independent_study_replication__mixed__context_of_use__not_applicable__data_quality__requires_review,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__requires_review__data_quality__failed,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__requires_review__data_quality__unknown,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__requires_review__data_quality__not_applicable,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,False,True,True,False,False,False
independent_study_replication__mixed__context_of_use__requires_review__data_quality__requires_review,pairwise_mixed_status_defects,independent_study_replication,False,False,2,True,True,True,True,False,False,False
topology_specific_prediction__pristine,pristine_complete,topology_specific_prediction,True,True,0,True,True,True,True,True,True,True
topology_specific_prediction__status__prediction__failed,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,False
topology_specific_prediction__status__prediction__unknown,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,False
topology_specific_prediction__status__prediction__not_applicable,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,False
topology_specific_prediction__status__prediction__requires_review,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,False
topology_specific_prediction__omitted__prediction,omitted_required_block,topology_specific_prediction,False,False,1,True,True,True,True,False,True,False
topology_specific_prediction__metadata__prediction__target,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__prediction__target_population,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__prediction__split,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__prediction__split_integrity,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__prediction__metric,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__prediction__threshold,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__prediction__comparator,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__prediction__value,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__status__topology_specificity__failed,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,True
topology_specific_prediction__status__topology_specificity__unknown,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,True
topology_specific_prediction__status__topology_specificity__not_applicable,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,True
topology_specific_prediction__status__topology_specificity__requires_review,single_status_defect,topology_specific_prediction,False,False,1,True,True,True,True,False,True,True
topology_specific_prediction__omitted__topology_specificity,omitted_required_block,topology_specific_prediction,False,False,1,True,True,True,True,False,True,True
topology_specific_prediction__metadata__topology_specificity__topology_scale,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__topology_specificity__candidate,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__topology_specificity__control_family,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__topology_specificity__complexity_matching,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
topology_specific_prediction__metadata__topology_specificity__metric,missing_required_observation,topology_specific_prediction,False,False,1,True,False,True,True,True,True,True
